,0
10110,Reading Comprehension
10111,Active Learning
10112,Active Listening
10113,Judgment and Decision Making
10114,Operation and Control
10115,Speaking
10116,Systems Analysis
10117,Systems Evaluation
10118,Coordination
10119,Equipment Selection
10120,Instructing
10121,Learning Strategies
10122,Time Management
10123,Monitoring
10124,Management of Personnel Resources
10125,Coordination
10126,Critical Thinking
10127,Judgment and Decision Making
10128,Speaking
10129,Time Management
10130,Active Listening
10131,Quality Control Analysis
10132,Reading Comprehension
10133,Operations Monitoring
10134,Active Learning
10135,Systems Analysis
10136,Complex Problem Solving
10137,Learning Strategies
10138,Social Perceptiveness
10139,Systems Evaluation
10140,Troubleshooting
10141,Instructing
10142,Negotiation
10143,Operation and Control
10144,Persuasion
10145,Service Orientation
10146,Writing
10147,Repairing
10148,Active Listening
10149,Critical Thinking
10150,Troubleshooting
10151,Equipment Maintenance
10152,Equipment Selection
10153,Service Orientation
10154,Speaking
10155,Quality Control Analysis
10156,Social Perceptiveness
10157,Complex Problem Solving
10158,Reading Comprehension
10159,Monitoring
10160,Management of Personnel Resources
10161,Coordination
10162,Critical Thinking
10163,Judgment and Decision Making
10164,Speaking
10165,Time Management
10166,Active Listening
10167,Quality Control Analysis
10168,Reading Comprehension
10169,Operations Monitoring
10170,Active Learning
10171,Systems Analysis
10172,Complex Problem Solving
10173,Learning Strategies
10174,Social Perceptiveness
10175,Systems Evaluation
10176,Troubleshooting
10177,Instructing
10178,Negotiation
10179,Operation and Control
10180,Persuasion
10181,Service Orientation
10182,Writing
10183,Troubleshooting
10184,Repairing
10185,Critical Thinking
10186,Equipment Maintenance
10187,Quality Control Analysis
10188,Active Listening
10189,Complex Problem Solving
10190,Judgment and Decision Making
10191,Reading Comprehension
10192,Time Management
10193,Active Learning
10194,Equipment Selection
10195,Operations Monitoring
10196,Speaking
10197,Equipment Maintenance
10198,Repairing
10199,Troubleshooting
10200,Operations Monitoring
10201,Quality Control Analysis
10202,Critical Thinking
10203,Judgment and Decision Making
10204,Reading Comprehension
10205,Complex Problem Solving
10206,Monitoring
10207,Systems Analysis
10208,Active Learning
10209,Equipment Selection
10210,Operation and Control
10211,Repairing
10212,Critical Thinking
10213,Operations Monitoring
10214,Active Listening
10215,Equipment Maintenance
10216,Judgment and Decision Making
10217,Quality Control Analysis
10218,Speaking
10219,Troubleshooting
10220,Monitoring
10221,Management of Personnel Resources
10222,Coordination
10223,Critical Thinking
10224,Judgment and Decision Making
10225,Speaking
10226,Time Management
10227,Active Listening
10228,Quality Control Analysis
10229,Reading Comprehension
10230,Operations Monitoring
10231,Active Learning
10232,Systems Analysis
10233,Complex Problem Solving
10234,Learning Strategies
10235,Social Perceptiveness
10236,Systems Evaluation
10237,Troubleshooting
10238,Instructing
10239,Negotiation
10240,Operation and Control
10241,Persuasion
10242,Service Orientation
10243,Writing
10244,Repairing
10245,Troubleshooting
10246,Quality Control Analysis
10247,Critical Thinking
10248,Judgment and Decision Making
10249,Time Management
10250,Active Listening
10251,Complex Problem Solving
10252,Operations Monitoring
10253,Service Orientation
10254,Speaking
10255,Active Learning
10256,Equipment Maintenance
10257,Equipment Selection
10258,Monitoring
10259,Reading Comprehension
10260,Social Perceptiveness
10261,Active Listening
10262,Reading Comprehension
10263,Social Perceptiveness
10264,Speaking
10265,Critical Thinking
10266,Monitoring
10267,Persuasion
10268,Operations Monitoring
10269,Reading Comprehension
10270,Active Listening
10271,Complex Problem Solving
10272,Critical Thinking
10273,Monitoring
10274,Operation and Control
10275,Operations Monitoring
10276,Quality Control Analysis
10277,Equipment Maintenance
10278,Operation and Control
10279,Repairing
10280,Troubleshooting
10281,Operations Monitoring
10282,Reading Comprehension
10283,Active Listening
10284,Complex Problem Solving
10285,Critical Thinking
10286,Monitoring
10287,Operation and Control
10288,Monitoring
10289,Operations Monitoring
10290,Reading Comprehension
10291,Active Listening
10292,Critical Thinking
10293,Operation and Control
10294,Quality Control Analysis
10295,Speaking
10296,Active Listening
10297,Reading Comprehension
10298,Social Perceptiveness
10299,Speaking
10300,Critical Thinking
10301,Monitoring
10302,Persuasion
10303,Active Listening
10304,Reading Comprehension
10305,Social Perceptiveness
10306,Speaking
10307,Critical Thinking
10308,Monitoring
10309,Persuasion
10310,Critical Thinking
10311,Reading Comprehension
10312,Judgment and Decision Making
10313,Active Listening
10314,Speaking
10315,Complex Problem Solving
10316,Time Management
10317,Writing
10318,Active Learning
10319,Monitoring
10320,Social Perceptiveness
10321,Active Listening
10322,Critical Thinking
10323,Monitoring
10324,Speaking
10325,Time Management
10326,Complex Problem Solving
10327,Coordination
10328,Judgment and Decision Making
10329,Operations Monitoring
10330,Reading Comprehension
10331,Quality Control Analysis
10332,Operations Monitoring
10333,Monitoring
10334,Operation and Control
10335,Active Listening
10336,Critical Thinking
10337,Equipment Maintenance
10338,Judgment and Decision Making
10339,Reading Comprehension
10340,Repairing
10341,Speaking
10342,Time Management
10343,Troubleshooting
10344,Complex Problem Solving
10345,Coordination
10346,Operations Monitoring
10347,Critical Thinking
10348,Judgment and Decision Making
10349,Monitoring
10350,Reading Comprehension
10351,Complex Problem Solving
10352,Quality Control Analysis
10353,Speaking
10354,Troubleshooting
10355,Repairing
10356,Active Listening
10357,Critical Thinking
10358,Judgment and Decision Making
10359,Installation
10360,Active Learning
10361,Complex Problem Solving
10362,Equipment Maintenance
10363,Instructing
10364,Monitoring
10365,Quality Control Analysis
10366,Speaking
10367,Coordination
10368,Equipment Selection
10369,Learning Strategies
10370,Mathematics
10371,Operation and Control
10372,Operations Monitoring
10373,Reading Comprehension
10374,Systems Analysis
10375,Systems Evaluation
10376,Time Management
10377,Installation
10378,Active Listening
10379,Critical Thinking
10380,Monitoring
10381,Active Learning
10382,Coordination
10383,Judgment and Decision Making
10384,Quality Control Analysis
10385,Reading Comprehension
10386,Speaking
10387,Time Management
10388,Troubleshooting
10389,Repairing
10390,Troubleshooting
10391,Equipment Maintenance
10392,Equipment Selection
10393,Operations Monitoring
10394,Active Listening
10395,Critical Thinking
10396,Quality Control Analysis
10397,Complex Problem Solving
10398,Installation
10399,Operation and Control
10400,Monitoring
10401,Active Learning
10402,Judgment and Decision Making
10403,Reading Comprehension
10404,Speaking
10405,Coordination
10406,Time Management
10407,Monitoring
10408,Management of Personnel Resources
10409,Coordination
10410,Critical Thinking
10411,Judgment and Decision Making
10412,Speaking
10413,Time Management
10414,Active Listening
10415,Quality Control Analysis
10416,Reading Comprehension
10417,Operations Monitoring
10418,Active Learning
10419,Systems Analysis
10420,Complex Problem Solving
10421,Learning Strategies
10422,Social Perceptiveness
10423,Systems Evaluation
10424,Troubleshooting
10425,Instructing
10426,Negotiation
10427,Operation and Control
10428,Persuasion
10429,Service Orientation
10430,Writing
10431,Repairing
10432,Equipment Maintenance
10433,Troubleshooting
10434,Critical Thinking
10435,Equipment Selection
10436,Quality Control Analysis
10437,Complex Problem Solving
10438,Operations Monitoring
10439,Operation and Control
10440,Active Listening
10441,Judgment and Decision Making
10442,Installation
10443,Reading Comprehension
10444,Speaking
10445,Systems Analysis
10446,Critical Thinking
10447,Active Listening
10448,Operations Monitoring
10449,Quality Control Analysis
10450,Complex Problem Solving
10451,Monitoring
10452,Reading Comprehension
10453,Repairing
10454,Coordination
10455,Equipment Maintenance
10456,Judgment and Decision Making
10457,Operation and Control
10458,Social Perceptiveness
10459,Speaking
10460,Time Management
10461,Troubleshooting
10462,Writing
10463,Operations Monitoring
10464,Repairing
10465,Critical Thinking
10466,Equipment Maintenance
10467,Quality Control Analysis
10468,Troubleshooting
10469,Complex Problem Solving
10470,Judgment and Decision Making
10471,Active Listening
10472,Equipment Selection
10473,Monitoring
10474,Reading Comprehension
10475,Speaking
10476,Active Learning
10477,Operation and Control
10478,Social Perceptiveness
10479,Systems Analysis
10480,Time Management
10481,Writing
10482,Critical Thinking
10483,Equipment Maintenance
10484,Repairing
10485,Troubleshooting
10486,Reading Comprehension
10487,Operations Monitoring
10488,Quality Control Analysis
10489,Active Listening
10490,Complex Problem Solving
10491,Speaking
10492,Judgment and Decision Making
10493,Monitoring
10494,Systems Analysis
10495,Time Management
10496,Repairing
10497,Troubleshooting
10498,Critical Thinking
10499,Operations Monitoring
10500,Active Listening
10501,Equipment Maintenance
10502,Installation
10503,Complex Problem Solving
10504,Reading Comprehension
10505,Time Management
10506,Coordination
10507,Equipment Selection
10508,Quality Control Analysis
10509,Service Orientation
10510,Speaking
10511,Critical Thinking
10512,Installation
10513,Speaking
10514,Active Listening
10515,Complex Problem Solving
10516,Judgment and Decision Making
10517,Operations Monitoring
10518,Quality Control Analysis
10519,Reading Comprehension
10520,Monitoring
10521,Repairing
10522,Time Management
10523,Troubleshooting
10524,Equipment Maintenance
10525,Repairing
10526,Troubleshooting
10527,Operations Monitoring
10528,Critical Thinking
10529,Equipment Selection
10530,Operation and Control
10531,Active Listening
10532,Quality Control Analysis
10533,Complex Problem Solving
10534,Critical Thinking
10535,Quality Control Analysis
10536,Active Listening
10537,Installation
10538,Reading Comprehension
10539,Speaking
10540,Active Learning
10541,Complex Problem Solving
10542,Coordination
10543,Instructing
10544,Monitoring
10545,Operations Monitoring
10546,Repairing
10547,Service Orientation
10548,Social Perceptiveness
10549,Critical Thinking
10550,Repairing
10551,Active Listening
10552,Equipment Maintenance
10553,Judgment and Decision Making
10554,Monitoring
10555,Operations Monitoring
10556,Quality Control Analysis
10557,Speaking
10558,Troubleshooting
10559,Complex Problem Solving
10560,Coordination
10561,Operation and Control
10562,Reading Comprehension
10563,Writing
10564,Repairing
10565,Critical Thinking
10566,Equipment Maintenance
10567,Troubleshooting
10568,Operations Monitoring
10569,Quality Control Analysis
10570,Speaking
10571,Active Listening
10572,Complex Problem Solving
10573,Reading Comprehension
10574,Equipment Selection
10575,Installation
10576,Judgment and Decision Making
10577,Service Orientation
10578,Time Management
10579,Troubleshooting
10580,Equipment Maintenance
10581,Repairing
10582,Quality Control Analysis
10583,Critical Thinking
10584,Operations Monitoring
10585,Equipment Selection
10586,Complex Problem Solving
10587,Operation and Control
10588,Active Listening
10589,Judgment and Decision Making
10590,Time Management
10591,Monitoring
10592,Management of Personnel Resources
10593,Coordination
10594,Critical Thinking
10595,Judgment and Decision Making
10596,Speaking
10597,Time Management
10598,Active Listening
10599,Quality Control Analysis
10600,Reading Comprehension
10601,Operations Monitoring
10602,Active Learning
10603,Systems Analysis
10604,Complex Problem Solving
10605,Learning Strategies
10606,Social Perceptiveness
10607,Systems Evaluation
10608,Troubleshooting
10609,Instructing
10610,Negotiation
10611,Operation and Control
10612,Persuasion
10613,Service Orientation
10614,Writing
10615,Active Listening
10616,Troubleshooting
10617,Monitoring
10618,Operation and Control
10619,Operations Monitoring
10620,Complex Problem Solving
10621,Coordination
10622,Critical Thinking
10623,Judgment and Decision Making
10624,Quality Control Analysis
10625,Repairing
10626,Systems Analysis
10627,Active Learning
10628,Equipment Maintenance
10629,Installation
10630,Reading Comprehension
10631,Time Management
10632,Monitoring
10633,Management of Personnel Resources
10634,Coordination
10635,Critical Thinking
10636,Judgment and Decision Making
10637,Speaking
10638,Time Management
10639,Active Listening
10640,Quality Control Analysis
10641,Reading Comprehension
10642,Operations Monitoring
10643,Active Learning
10644,Systems Analysis
10645,Complex Problem Solving
10646,Learning Strategies
10647,Social Perceptiveness
10648,Systems Evaluation
10649,Troubleshooting
10650,Instructing
10651,Negotiation
10652,Operation and Control
10653,Persuasion
10654,Service Orientation
10655,Writing
10656,Active Listening
10657,Repairing
10658,Critical Thinking
10659,Complex Problem Solving
10660,Troubleshooting
10661,Equipment Maintenance
10662,Equipment Selection
10663,Quality Control Analysis
10664,Speaking
10665,Time Management
10666,Operations Monitoring
10667,Reading Comprehension
10668,Active Learning
10669,Coordination
10670,Installation
10671,Judgment and Decision Making
10672,Monitoring
10673,Service Orientation
10674,Writing
10675,Equipment Maintenance
10676,Repairing
10677,Troubleshooting
10678,Critical Thinking
10679,Operations Monitoring
10680,Quality Control Analysis
10681,Complex Problem Solving
10682,Active Listening
10683,Speaking
10684,Judgment and Decision Making
10685,Reading Comprehension
10686,Writing
10687,Monitoring
10688,Time Management
10689,Active Learning
10690,Coordination
10691,Equipment Selection
10692,Systems Analysis
10693,Critical Thinking
10694,Active Listening
10695,Operations Monitoring
10696,Quality Control Analysis
10697,Complex Problem Solving
10698,Monitoring
10699,Reading Comprehension
10700,Repairing
10701,Coordination
10702,Equipment Maintenance
10703,Judgment and Decision Making
10704,Operation and Control
10705,Social Perceptiveness
10706,Speaking
10707,Time Management
10708,Troubleshooting
10709,Writing
10710,Operations Monitoring
10711,Repairing
10712,Critical Thinking
10713,Equipment Maintenance
10714,Quality Control Analysis
10715,Troubleshooting
10716,Complex Problem Solving
10717,Judgment and Decision Making
10718,Active Listening
10719,Equipment Selection
10720,Monitoring
10721,Reading Comprehension
10722,Speaking
10723,Active Learning
10724,Operation and Control
10725,Social Perceptiveness
10726,Systems Analysis
10727,Time Management
10728,Writing
10729,Critical Thinking
10730,Equipment Maintenance
10731,Repairing
10732,Troubleshooting
10733,Reading Comprehension
10734,Operations Monitoring
10735,Quality Control Analysis
10736,Active Listening
10737,Complex Problem Solving
10738,Speaking
10739,Judgment and Decision Making
10740,Monitoring
10741,Systems Analysis
10742,Time Management
10743,Repairing
10744,Troubleshooting
10745,Critical Thinking
10746,Operations Monitoring
10747,Active Listening
10748,Equipment Maintenance
10749,Installation
10750,Complex Problem Solving
10751,Reading Comprehension
10752,Time Management
10753,Coordination
10754,Equipment Selection
10755,Quality Control Analysis
10756,Service Orientation
10757,Speaking
10758,Monitoring
10759,Management of Personnel Resources
10760,Coordination
10761,Critical Thinking
10762,Judgment and Decision Making
10763,Speaking
10764,Time Management
10765,Active Listening
10766,Quality Control Analysis
10767,Reading Comprehension
10768,Operations Monitoring
10769,Active Learning
10770,Systems Analysis
10771,Complex Problem Solving
10772,Learning Strategies
10773,Social Perceptiveness
10774,Systems Evaluation
10775,Troubleshooting
10776,Instructing
10777,Negotiation
10778,Operation and Control
10779,Persuasion
10780,Service Orientation
10781,Writing
10782,Active Listening
10783,Repairing
10784,Critical Thinking
10785,Complex Problem Solving
10786,Troubleshooting
10787,Equipment Maintenance
10788,Equipment Selection
10789,Quality Control Analysis
10790,Speaking
10791,Time Management
10792,Operations Monitoring
10793,Reading Comprehension
10794,Active Learning
10795,Coordination
10796,Installation
10797,Judgment and Decision Making
10798,Monitoring
10799,Service Orientation
10800,Writing
10801,Equipment Maintenance
10802,Repairing
10803,Active Listening
10804,Critical Thinking
10805,Installation
10806,Troubleshooting
10807,Monitoring
10808,Reading Comprehension
10809,Speaking
10810,Coordination
10811,Judgment and Decision Making
10812,Operations Monitoring
10813,Quality Control Analysis
10814,Time Management
10815,Repairing
10816,Troubleshooting
10817,Critical Thinking
10818,Operations Monitoring
10819,Quality Control Analysis
10820,Active Listening
10821,Equipment Maintenance
10822,Complex Problem Solving
10823,Monitoring
10824,Reading Comprehension
10825,Installation
10826,Judgment and Decision Making
10827,Operation and Control
10828,Speaking
10829,Active Learning
10830,Equipment Selection
10831,Systems Analysis
10832,Coordination
10833,Social Perceptiveness
10834,Time Management
10835,Writing
10836,Critical Thinking
10837,Active Listening
10838,Operations Monitoring
10839,Quality Control Analysis
10840,Complex Problem Solving
10841,Monitoring
10842,Reading Comprehension
10843,Repairing
10844,Coordination
10845,Equipment Maintenance
10846,Judgment and Decision Making
10847,Operation and Control
10848,Social Perceptiveness
10849,Speaking
10850,Time Management
10851,Troubleshooting
10852,Writing
10853,Complex Problem Solving
10854,Critical Thinking
10855,Operations Monitoring
10856,Speaking
10857,Active Listening
10858,Coordination
10859,Equipment Maintenance
10860,Judgment and Decision Making
10861,Monitoring
10862,Operation and Control
10863,Troubleshooting
10864,Quality Control Analysis
10865,Repairing
10866,Troubleshooting
10867,Complex Problem Solving
10868,Reading Comprehension
10869,Active Learning
10870,Active Listening
10871,Critical Thinking
10872,Judgment and Decision Making
10873,Equipment Maintenance
10874,Installation
10875,Learning Strategies
10876,Speaking
10877,Time Management
10878,Equipment Selection
10879,Operations Monitoring
10880,Social Perceptiveness
10881,Active Listening
10882,Critical Thinking
10883,Monitoring
10884,Reading Comprehension
10885,Service Orientation
10886,Social Perceptiveness
10887,Speaking
10888,Time Management
10889,Operations Monitoring
10890,Monitoring
10891,Active Listening
10892,Critical Thinking
10893,Operation and Control
10894,Quality Control Analysis
10895,Reading Comprehension
10896,Complex Problem Solving
10897,Coordination
10898,Judgment and Decision Making
10899,Social Perceptiveness
10900,Speaking
10901,Monitoring
10902,Active Learning
10903,Active Listening
10904,Coordination
10905,Critical Thinking
10906,Judgment and Decision Making
10907,Speaking
10908,Time Management
10909,Operations Monitoring
10910,Critical Thinking
10911,Reading Comprehension
10912,Active Listening
10913,Coordination
10914,Operation and Control
10915,Speaking
10916,Operations Monitoring
10917,Critical Thinking
10918,Monitoring
10919,Operation and Control
10920,Quality Control Analysis
10921,Active Listening
10922,Judgment and Decision Making
10923,Reading Comprehension
10924,Time Management
10925,Operations Monitoring
10926,Monitoring
10927,Operation and Control
10928,Reading Comprehension
10929,Active Listening
10930,Critical Thinking
10931,Quality Control Analysis
10932,Active Listening
10933,Monitoring
10934,Reading Comprehension
10935,Critical Thinking
10936,Speaking
10937,Active Learning
10938,Judgment and Decision Making
10939,Operations Monitoring
10940,Complex Problem Solving
10941,Coordination
10942,Systems Analysis
10943,Systems Evaluation
10944,Writing
10945,Instructing
10946,Operation and Control
10947,Operations Monitoring
10948,Monitoring
10949,Speaking
10950,Active Listening
10951,Critical Thinking
10952,Quality Control Analysis
10953,Reading Comprehension
10954,Troubleshooting
10955,Operations Monitoring
10956,Reading Comprehension
10957,Active Listening
10958,Complex Problem Solving
10959,Critical Thinking
10960,Monitoring
10961,Operation and Control
10962,Operations Monitoring
10963,Active Listening
10964,Critical Thinking
10965,Monitoring
10966,Operation and Control
10967,Reading Comprehension
10968,Speaking
10969,Quality Control Analysis
10970,Operation and Control
10971,Operations Monitoring
10972,Active Listening
10973,Monitoring
10974,Quality Control Analysis
10975,Speaking
10976,Coordination
10977,Reading Comprehension
10978,Repairing
10979,Time Management
10980,Troubleshooting
10981,Operations Monitoring
10982,Quality Control Analysis
10983,Monitoring
10984,Operation and Control
10985,Critical Thinking
10986,Equipment Selection
10987,Judgment and Decision Making
10988,Operations Analysis
10989,Speaking
10990,Time Management
10991,Troubleshooting
10992,Active Listening
10993,Critical Thinking
10994,Monitoring
10995,Judgment and Decision Making
10996,Operations Monitoring
10997,Speaking
10998,Time Management
10999,Active Listening
11000,Monitoring
11001,Reading Comprehension
11002,Critical Thinking
11003,Operations Analysis
11004,Operations Monitoring
11005,Speaking
11006,Time Management
11007,Active Learning
11008,Judgment and Decision Making
11009,Complex Problem Solving
11010,Monitoring
11011,Operation and Control
11012,Operations Monitoring
11013,Reading Comprehension
11014,Active Listening
11015,Critical Thinking
11016,Mathematics
11017,Quality Control Analysis
11018,Operations Monitoring
11019,Operation and Control
11020,Quality Control Analysis
11021,Monitoring
11022,Critical Thinking
11023,Equipment Maintenance
11024,Speaking
11025,Troubleshooting
11026,Operations Monitoring
11027,Operation and Control
11028,Monitoring
11029,Quality Control Analysis
11030,Active Listening
11031,Coordination
11032,Equipment Maintenance
11033,Repairing
11034,Speaking
11035,Troubleshooting
11036,Critical Thinking
11037,Active Listening
11038,Judgment and Decision Making
11039,Time Management
11040,Active Learning
11041,Mathematics
11042,Monitoring
11043,Quality Control Analysis
11044,Reading Comprehension
11045,Speaking
11046,Complex Problem Solving
11047,Learning Strategies
11048,Operations Monitoring
11049,Writing
11050,Critical Thinking
11051,Reading Comprehension
11052,Active Learning
11053,Active Listening
11054,Complex Problem Solving
11055,Judgment and Decision Making
11056,Monitoring
11057,Speaking
11058,Time Management
11059,Critical Thinking
11060,Active Listening
11061,Operations Monitoring
11062,Speaking
11063,Quality Control Analysis
11064,Operation and Control
11065,Time Management
11066,Complex Problem Solving
11067,Coordination
11068,Equipment Maintenance
11069,Judgment and Decision Making
11070,Reading Comprehension
11071,Repairing
11072,Troubleshooting
11073,Instructing
11074,Monitoring
11075,Active Learning
11076,Equipment Selection
11077,Negotiation
11078,Social Perceptiveness
11079,Writing
11080,Active Listening
11081,Monitoring
11082,Critical Thinking
11083,Judgment and Decision Making
11084,Operation and Control
11085,Operations Monitoring
11086,Complex Problem Solving
11087,Speaking
11088,Time Management
11089,Active Learning
11090,Coordination
11091,Reading Comprehension
11092,Instructing
11093,Learning Strategies
11094,Management of Personnel Resources
11095,Quality Control Analysis
11096,Critical Thinking
11097,Writing
11098,Active Listening
11099,Judgment and Decision Making
11100,Reading Comprehension
11101,Speaking
11102,Monitoring
11103,Operations Monitoring
11104,Time Management
11105,Monitoring
11106,Time Management
11107,Active Listening
11108,Management of Personnel Resources
11109,Coordination
11110,Critical Thinking
11111,Speaking
11112,Instructing
11113,Judgment and Decision Making
11114,Social Perceptiveness
11115,Active Learning
11116,Complex Problem Solving
11117,Learning Strategies
11118,Persuasion
11119,Quality Control Analysis
11120,Reading Comprehension
11121,Service Orientation
11122,Operation and Control
11123,Operations Monitoring
11124,Writing
11125,Active Listening
11126,Critical Thinking
11127,Monitoring
11128,Speaking
11129,Writing
11130,Time Management
11131,Social Perceptiveness
11132,Complex Problem Solving
11133,Service Orientation
11134,Active Learning
11135,Coordination
11136,Judgment and Decision Making
11137,Negotiation
11138,Persuasion
11139,Management of Personnel Resources
11140,Operation and Control
11141,Operations Monitoring
11142,Reading Comprehension
11143,Active Listening
11144,Critical Thinking
11145,Speaking
11146,Time Management
11147,Complex Problem Solving
11148,Coordination
11149,Judgment and Decision Making
11150,Operation and Control
11151,Operations Monitoring
11152,Reading Comprehension
11153,Social Perceptiveness
11154,Active Listening
11155,Speaking
11156,Service Orientation
11157,Social Perceptiveness
11158,Critical Thinking
11159,Time Management
11160,Judgment and Decision Making
11161,Active Learning
11162,Monitoring
11163,Operations Analysis
11164,Operation and Control
11165,Operations Monitoring
11166,Quality Control Analysis
11167,Time Management
11168,Critical Thinking
11169,Judgment and Decision Making
11170,Monitoring
11171,Reading Comprehension
11172,Operations Monitoring
11173,Operation and Control
11174,Critical Thinking
11175,Equipment Maintenance
11176,Monitoring
11177,Active Listening
11178,Complex Problem Solving
11179,Coordination
11180,Equipment Selection
11181,Quality Control Analysis
11182,Speaking
11183,Troubleshooting
11184,Operation and Control
11185,Operations Monitoring
11186,Equipment Maintenance
11187,Critical Thinking
11188,Troubleshooting
11189,Judgment and Decision Making
11190,Repairing
11191,Active Listening
11192,Complex Problem Solving
11193,Monitoring
11194,Speaking
11195,Time Management
11196,Operation and Control
11197,Critical Thinking
11198,Monitoring
11199,Operations Monitoring
11200,Troubleshooting
11201,Active Listening
11202,Equipment Maintenance
11203,Complex Problem Solving
11204,Coordination
11205,Judgment and Decision Making
11206,Quality Control Analysis
11207,Repairing
11208,Speaking
11209,Time Management
11210,Operation and Control
11211,Operations Monitoring
11212,Monitoring
11213,Active Learning
11214,Active Listening
11215,Complex Problem Solving
11216,Coordination
11217,Critical Thinking
11218,Equipment Maintenance
11219,Equipment Selection
11220,Judgment and Decision Making
11221,Persuasion
11222,Reading Comprehension
11223,Repairing
11224,Social Perceptiveness
11225,Speaking
11226,Time Management
11227,Troubleshooting
11228,Operations Monitoring
11229,Operation and Control
11230,Monitoring
11231,Active Listening
11232,Equipment Maintenance
11233,Instructing
11234,Judgment and Decision Making
11235,Quality Control Analysis
11236,Reading Comprehension
11237,Speaking
11238,Time Management
11239,Troubleshooting
11240,Operations Monitoring
11241,Operation and Control
11242,Critical Thinking
11243,Monitoring
11244,Repairing
11245,Speaking
11246,Active Listening
11247,Complex Problem Solving
11248,Quality Control Analysis
11249,Troubleshooting
11250,Equipment Maintenance
11251,Judgment and Decision Making
11252,Coordination
11253,Management of Personnel Resources
11254,Critical Thinking
11255,Operation and Control
11256,Operations Monitoring
11257,Monitoring
11258,Active Listening
11259,Instructing
11260,Coordination
11261,Speaking
11262,Complex Problem Solving
11263,Judgment and Decision Making
11264,Reading Comprehension
11265,Equipment Maintenance
11266,Learning Strategies
11267,Quality Control Analysis
11268,Repairing
11269,Troubleshooting
11270,Writing
11271,Operations Monitoring
11272,Critical Thinking
11273,Operation and Control
11274,Monitoring
11275,Active Listening
11276,Troubleshooting
11277,Judgment and Decision Making
11278,Complex Problem Solving
11279,Equipment Maintenance
11280,Active Learning
11281,Management of Personnel Resources
11282,Quality Control Analysis
11283,Reading Comprehension
11284,Repairing
11285,Social Perceptiveness
11286,Speaking
11287,Writing
11288,Operations Monitoring
11289,Operation and Control
11290,Critical Thinking
11291,Equipment Maintenance
11292,Monitoring
11293,Active Listening
11294,Complex Problem Solving
11295,Coordination
11296,Equipment Selection
11297,Quality Control Analysis
11298,Speaking
11299,Troubleshooting
11300,Monitoring
11301,Critical Thinking
11302,Judgment and Decision Making
11303,Operations Monitoring
11304,Quality Control Analysis
11305,Troubleshooting
11306,Operations Monitoring
11307,Operation and Control
11308,Critical Thinking
11309,Equipment Maintenance
11310,Judgment and Decision Making
11311,Monitoring
11312,Repairing
11313,Troubleshooting
11314,Complex Problem Solving
11315,Speaking
11316,Operations Monitoring
11317,Operation and Control
11318,Monitoring
11319,Active Listening
11320,Equipment Maintenance
11321,Instructing
11322,Judgment and Decision Making
11323,Quality Control Analysis
11324,Reading Comprehension
11325,Speaking
11326,Time Management
11327,Troubleshooting
11328,Operation and Control
11329,Operations Monitoring
11330,Monitoring
11331,Reading Comprehension
11332,Equipment Maintenance
11333,Quality Control Analysis
11334,Active Learning
11335,Active Listening
11336,Critical Thinking
11337,Speaking
11338,Time Management
11339,Writing
11340,Operations Monitoring
11341,Operation and Control
11342,Quality Control Analysis
11343,Monitoring
11344,Reading Comprehension
11345,Coordination
11346,Critical Thinking
11347,Equipment Maintenance
11348,Troubleshooting
11349,Operations Monitoring
11350,Operation and Control
11351,Critical Thinking
11352,Judgment and Decision Making
11353,Monitoring
11354,Quality Control Analysis
11355,Complex Problem Solving
11356,Coordination
11357,Speaking
11358,Troubleshooting
11359,Operation and Control
11360,Operations Monitoring
11361,Quality Control Analysis
11362,Monitoring
11363,Speaking
11364,Active Listening
11365,Critical Thinking
11366,Active Learning
11367,Complex Problem Solving
11368,Coordination
11369,Equipment Maintenance
11370,Judgment and Decision Making
11371,Reading Comprehension
11372,Repairing
11373,Time Management
11374,Troubleshooting
11375,Operations Monitoring
11376,Operation and Control
11377,Monitoring
11378,Active Listening
11379,Complex Problem Solving
11380,Critical Thinking
11381,Quality Control Analysis
11382,Reading Comprehension
11383,Speaking
11384,Operation and Control
11385,Operations Monitoring
11386,Active Listening
11387,Coordination
11388,Critical Thinking
11389,Equipment Maintenance
11390,Judgment and Decision Making
11391,Monitoring
11392,Quality Control Analysis
11393,Operation and Control
11394,Operations Monitoring
11395,Active Listening
11396,Monitoring
11397,Quality Control Analysis
11398,Speaking
11399,Critical Thinking
11400,Equipment Maintenance
11401,Judgment and Decision Making
11402,Operations Monitoring
11403,Active Listening
11404,Monitoring
11405,Operation and Control
11406,Reading Comprehension
11407,Coordination
11408,Critical Thinking
11409,Quality Control Analysis
11410,Speaking
11411,Time Management
11412,Operation and Control
11413,Operations Monitoring
11414,Monitoring
11415,Active Listening
11416,Critical Thinking
11417,Judgment and Decision Making
11418,Reading Comprehension
11419,Complex Problem Solving
11420,Speaking
11421,Active Learning
11422,Coordination
11423,Quality Control Analysis
11424,Time Management
11425,Troubleshooting
11426,Writing
11427,Operations Monitoring
11428,Critical Thinking
11429,Monitoring
11430,Operation and Control
11431,Quality Control Analysis
11432,Active Listening
11433,Judgment and Decision Making
11434,Reading Comprehension
11435,Time Management
11436,Operations Monitoring
11437,Reading Comprehension
11438,Active Listening
